id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;PIRAJU;129;48;2021-03-04;531.42000000;504.95000000;;59.29000000;0E-8;64.00000000;1.00000000;65.00000000;0E-8;167.92999268;;6.80999994;0.17000000;1.07000000;PPPJU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CHAVANTES;131;49;2021-03-04;466.86600000;398.23000000;16.38000000;216.19000000;100.00000000;0E-8;0E-8;100.00000000;0E-8;300.32000732;;141.14999390;3.73200000;1.68430000;PPCHAV
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;OURINHOS;132;249;2021-03-04;398.01000977;385.58000000;;101.44999695;102.00000000;0E-8;2.00000000;104.00000000;0E-8;295.60998535;;4.91000000;0.05400000;1.70430000;PPORI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;SALTO GRANDE CS;133;50;2021-03-04;384.39999390;365.99000000;;208.52000427;201.00000000;0E-8;0E-8;201.00000000;0E-8;409.64001465;;123.17000000;0.14300000;2.62640000;PPSGCS
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS II;134;51;2021-03-04;365.91000000;351.14000000;;219.24000000;241.00000000;0E-8;0E-8;241.00000000;0E-8;410.11999512;;9.66000000;0.29700000;2.74250000;PPCNO2
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS I;135;52;2021-03-04;351.04000000;333.76000000;;273.50000000;250.00000000;0E-8;0E-8;250.00000000;0E-8;421.83999634;;20.58000000;0.37000000;2.96460000;PPCNO1
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CAPIVARA;137;61;2021-03-04;328.27400000;284.23000000;48.92000000;783.05999756;366.00000000;0E-8;0E-8;366.00000000;0E-8;933.59997559;;336.64001465;5.43800000;7.39500000;PPCAPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;TAQUARUÇU;138;62;2021-03-04;283.93000000;258.02000000;;416.81000000;391.00000000;0E-8;0E-8;391.00000000;0E-8;930.71997070;;54.79999924;0.88100000;7.69890000;PPTAQU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;ROSANA;139;63;2021-03-04;257.80999756;235.72000000;;521.36999512;746.00000000;0E-8;0E-8;746.00000000;0E-8;976.30999756;;128.49000549;2.22200000;9.59320000;PPROSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANA;PARANA;I. SOLTEIRA;142;34;2021-03-04;325.85000000;280.85000000;54.89000000;3670.11000000;3190.00000000;0E-8;0E-8;3190.00000000;-167.00000000;6403.79980469;;334.16000366;14.72200000;64.88040000;PNISOL
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;JUPIA;143;45;2021-03-04;279.57000000;257.95000000;;3939.88000000;3742.00000000;0E-8;12.00000000;3754.00000000;;7519.18994141;7453.91015625;348.89999390;4.79400000;119.86110000;PNJUPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;SAO DOMINGOS;144;153;2021-03-04;344.36000000;310.00000000;;112.65000000;111.00000000;6.00000000;0E-8;117.00000000;0E-8;114.27000000;;114.27000000;0.15300000;0.35000000;PNUHSD
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;PORTO PRIMAVERA;145;46;2021-03-04;257.23000000;236.85000000;;4579.25976563;4336.00000000;0E-8;4.00000000;4340.00000000;;7673.29003906;7608.00976563;589.07000732;19.68300000;129.25180000;PNPPRI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;ITAIPU;ITAIPU;146;66;2021-03-04;218.30000000;99.37000000;;7947.50000000;7371.00000000;0E-8;;7371.00000000;;10730.79980469;10665.51953125;2792.43994141;21.00100000;147.52390000;PNITAI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAGUAI;SUDESTE;MANSO;155;278;2021-03-04;281.32998657;224.58000000;33.41999817;541.01000977;125.00000000;0E-8;0E-8;125.00000000;0E-8;545.84997559;;545.84997559;4.63200000;0.21000000;PYUSMS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;PONTE DE PEDRA;156;281;2021-03-04;394.83000000;151.48000000;;80.00000000;68.00000000;12.00000000;;80.00000000;;81.41000366;;81.41000366;0.12500000;0.24110000;PYPP
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA I;157;304;2021-03-04;412.02000000;320.28000000;;80.46000000;76.00000000;0E-8;4.00000000;80.00000000;;80.87000275;;80.87000275;0.01000000;0.22000000;PYUIQ
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA II;158;305;2021-03-04;320.18000000;181.19000000;;80.46000000;79.00000000;1.00000000;;80.00000000;;80.87000275;;0E-8;0E-8;;PYUIQ2
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;JAURU;159;195;2021-03-04;354.92001343;249.00000000;;74.41999817;74.00000000;0E-8;1.00000000;75.00000000;0E-8;71.23999786;;71.23999786;0.01800000;0.08000000;PYUJAU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;RETIRO BAIXO;172;155;2021-03-04;616.14001465;577.40000000;107.48999786;125.63999939;89.63999939;46.36000061;0E-8;136.00000000;0E-8;140.42999268;;140.42999268;-0.00900000;2.08320000;SFUHRB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;TRÊS MARIAS;173;156;2021-03-04;567.16800000;515.58000000;68.28000000;895.61000000;297.00000000;0E-8;;297.00000000;;907.71997070;;754.39001465;5.19500000;7.39180000;SFTMAR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;QUEIMADO;174;162;2021-03-04;824.57000732;630.24000000;63.74000168;73.00000000;12.00000000;0E-8;1.00000000;12.00000000;;75.73999786;;75.73999786;0.24500000;0.45500000;SFQMDO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;PONTE NOVA;182;105;2021-03-04;766.87000000;;72.89000000;8.25700000;;0E-8;;11.00000000;;10.00000000;;10.00000000;0.00900000;3.81000000;TIPONO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;BILLINGS;183;118;2021-03-04;743.53002930;;70.65000153;19.81999969;;0E-8;;9.39999962;;28.63000000;65.28000000;28.63000000;0.84400000;7.86000000;CBBILL
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;GUARAPIRANGA;184;117;2021-03-04;734.86000000;;75.77000000;12.00000000;;0E-8;;13.60000038;;26.55000000;;26.55000000;0.26300000;10.29000000;GPGUAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;EDGARD SOUZA;185;107;2021-03-04;711.76000000;;44.20000000;151.95800000;;153.00000000;;153.00000000;;121.01000000;;151.96900000;0.01100000;;TIEDSO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;B. BONITA;186;37;2021-03-04;447.77999878;427.30000000;59.66999817;319.58999634;377.00000000;0E-8;0E-8;377.00000000;0E-8;333.85000610;275.98001099;201.78999329;2.60800000;45.90610000;TIBONI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;BARIRI;187;38;2021-03-04;426.76000000;404.46000000;;360.78000000;388.00000000;0E-8;0E-8;388.00000000;0E-8;401.32000732;342.64001465;45.75000000;0.64900000;47.68930000;TIBARI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;IBITINGA;188;39;2021-03-04;403.79000000;381.86000000;;510.00000000;510.00000000;0E-8;0E-8;510.00000000;0E-8;535.64001465;475.70999146;88.01000214;1.19200000;49.80710000;TIIBIT
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;PROMISSÃO;189;40;2021-03-04;381.87800000;357.90000000;48.87000000;530.69000244;496.29998779;0E-8;0E-8;496.29998779;0E-8;715.01000977;635.77001953;65.30000305;5.51700000;50.96680000;TIPROM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;N. AVANHANDAVA;190;42;2021-03-04;357.79998779;326.22000000;;561.15000000;538.00000000;0E-8;0E-8;538.00000000;0E-8;782.72998047;690.20001221;25.77000046;2.46500000;52.11710000;TINAVA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;TRÊS IRMÃOS;191;43;2021-03-04;325.89001465;279.76000000;55.40999985;730.14001465;239.00000000;0E-8;;239.00000000;167.00000000;816.25000000;113.16000366;21.32999992;9.51200000;53.42680000;TITIRM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;SUDESTE;HENRY BORDEN;192;119;2021-03-04;727.22000000;1.17000000;;7.00000000;8.34000015;0E-8;;8.00000000;;0E-8;71.75000000;0E-8;0E-8;;GPHBOR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;SERRA DA MESA;206;251;2021-03-04;436.20001221;335.47000000;28.62000084;1509.76000977;313.00000000;0E-8;0E-8;313.00000000;0E-8;1467.11999512;;1467.11999512;3.39600000;5.03750000;TOSMES
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;CANA BRAVA;207;252;2021-03-04;332.65000000;287.57000000;;446.63000000;367.00000000;0E-8;;367.00000000;;1816.43005371;;281.85998535;0.54900000;5.14140000;TOUHCB
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;SAO SALVADOR;208;253;2021-03-04;286.87000000;262.76000000;;542.59997559;501.00000000;0E-8;;501.00000000;;2311.39990234;;276.82000732;0.32900000;5.26540000;TOUHSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;PEIXE ANGICAL;209;257;2021-03-04;262.57998657;236.48000000;77.12999725;1842.61999512;1677.00000000;550.00000000;0E-8;2227.00000000;0E-8;4755.56982422;;2184.38989258;0.97900000;7.06960000;TOUHPA
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;LAJEADO;210;261;2021-03-04;212.23000000;180.63000000;;5883.43017578;2322.33007813;3919.32006836;0E-8;6241.64990234;;7681.95019531;;2290.08007813;2.61000000;9.03540000;TOLAJ
S;Sul;Reservatório com Usina;CAPIVARI;SUL;G. P. SOUZA;21;115;2021-03-04;840.22000000;;65.08000000;65.91999817;18.00000000;0E-8;0E-8;18.00000000;;66.00000000;;66.00000000;0.03300000;0.05000000;CASPSO
S;Sul;Fio dagua;ITAJAI;SUL;SALTO PILAO;46;215;2021-03-04;318.74000000;113.46000000;;85.91000000;78.00000000;0E-8;8.00000000;86.00000000;0E-8;69.76999664;;69.76999664;0E-8;0.22000000;IAUHSP
S;Sul;Reservatório com Usina;IGUACU;IGUACU;G. B. MUNHOZ;47;74;2021-03-04;734.25000000;604.86000000;74.66999817;504.92001343;518.00000000;0E-8;0E-8;518.00000000;;431.22000000;;431.22000000;1.44700000;5.95110000;IGGBMU
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SEGREDO;48;76;2021-03-04;604.61000000;502.11000000;51.26000000;717.54998779;815.00000000;0E-8;0E-8;815.00000000;-111.00000000;469.10000610;570.39001465;88.84999847;1.23100000;6.02500000;IGSEGR
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SANTA CLARA-PR;49;71;2021-03-04;801.69000000;707.05000000;76.24000000;93.81999969;101.11000061;0E-8;7.17999983;108.29000092;;91.62000275;;91.62000275;0.21400000;0.40000000;IGSCL
S;Sul;Fio dagua;IGUACU;IGUACU;FUNDÃO;50;72;2021-03-04;705.19000000;607.29000000;;107.26000214;103.01999664;0E-8;7.25000000;110.26999664;;94.87999725;;4.30999994;0.03200000;0.41000000;IGFND
S;Sul;Reservatório sem usina;IGUACU;IGUACU;JORDÃO;51;73;2021-03-04;607.64000000;538.45000000;69.27000000;131.45000000;0E-8;0E-8;11.00000000;11.00000000;112.00000000;111.29000092;10.00000000;17.35000038;0.01600000;0.41000000;JDJORD
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SALTO SANTIAGO;52;77;2021-03-04;502.22000122;397.41000000;81.47000122;878.85998535;924.00000000;0E-8;;924.00000000;;578.44000244;;39.54999924;3.12600000;6.71110000;IGSSAN
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO OSORIO;53;78;2021-03-04;396.49000000;325.74000000;;908.85000000;896.00000000;0E-8;;896.00000000;;565.82000732;;15.63000011;0.87700000;6.83500000;IGSOSO
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO CAXIAS;54;82;2021-03-04;323.98001099;258.97000000;;1078.30004883;1332.00000000;0E-8;0E-8;1332.00000000;;642.91998291;;98.38999939;2.16400000;7.86500000;IGSCAX
S;Sul;Fio dagua;IGUACU;IGUACU;BAIXO IGUACU;55;83;2021-03-04;258.67000000;242.75000000;;1268.86000000;1248.00000000;0E-8;0E-8;1248.00000000;0E-8;673.84002686;;39.36000061;0E-8;8.71680000;IGUHBI
S;Sul;Reservatório sem usina;JACUI;SUL;ERNESTINA;68;110;2021-03-04;487.12000000;;44.59000000;31.62999916;;13.00000000;;27.00000000;;31.98999977;;31.98999977;0.32200000;0.03790000;JIERNE
S;Sul;Reservatório com Usina;JACUI;SUL;PASSO REAL;69;111;2021-03-04;313.75000000;279.34000000;32.45000000;81.99000000;124.00000000;0E-8;;124.00000000;;75.20999908;;39.40999985;-1.07400000;0.53860000;JIPREA
S;Sul;Fio dagua;JACUI;SUL;JACUI;70;112;2021-03-04;279.24000000;183.60000000;;128.30000000;118.00000000;0E-8;;118.00000000;;74.51999664;;0.47000000;0.07800000;0.56250000;JIJACU
S;Sul;Fio dagua;JACUI;SUL;ITAUBA;71;113;2021-03-04;181.98000000;94.64000000;;135.16000000;120.00000000;0E-8;;120.00000000;;80.01000214;;10.87000000;-0.16200000;0.79710000;JIITAU
S;Sul;Fio dagua;JACUI;SUL;D. FRANCISCA;72;114;2021-03-04;91.80000000;54.15000000;;124.12000000;110.00000000;0E-8;;110.00000000;;91.22000122;;12.09000000;-0.19300000;1.07320000;JIUDFR
S;Sul;Fio dagua;JACUI;SUL;CASTRO ALVES;73;97;2021-03-04;240.08000183;147.58000000;;132.13999939;105.00000000;10.00000000;19.00000000;134.00000000;0E-8;132.64999390;;132.64999390;-0.03700000;0.54460000;JIUHCA
S;Sul;Fio dagua;JACUI;SUL;MONTE CLARO;74;98;2021-03-04;147.38000000;106.38000000;;162.25000000;136.00000000;20.00000000;0E-8;156.00000000;0E-8;156.27000427;;21.29000092;0.02300000;1.72790000;JIUHMC
S;Sul;Fio dagua;JACUI;SUL;14 DE JULHO;75;99;2021-03-04;103.11000000;70.17000000;;147.27999878;128.00000000;0E-8;28.00000000;156.00000000;0E-8;160.07000732;;2.71000004;0.08500000;2.16790000;JIUHQJ
S;Sul;Reservatório com Usina;PARANAPANEMA;IGUACU;MAUA;136;57;2021-03-04;631.30000000;512.68000000;55.74000000;443.72000000;240.00000000;0E-8;19.00000000;259.00000000;;437.27999878;;437.27999878;0.10300000;1.47000000;PPUHMU
S;Sul;Reservatório com Usina;URUGUAI;SUL;GARIBALDI;161;89;2021-03-04;704.28002930;659.40000000;69.75000000;207.19000244;81.12000275;0E-8;13.88000011;95.00000000;0E-8;198.05000305;;198.05000305;-0.24500000;1.11500000;RIGAR
S;Sul;Reservatório com Usina;URUGUAI;SUL;CAMPOS NOVOS;162;90;2021-03-04;657.79998779;475.91000000;56.00000000;130.80000305;139.71000671;0E-8;0E-8;139.71000671;0E-8;211.16999817;;21.03000069;-0.28100000;1.17710000;RIUHCN
S;Sul;Reservatório com Usina;URUGUAI;SUL;BARRA GRANDE;163;86;2021-03-04;640.85998535;480.84000000;75.91000366;286.73001099;261.35000610;6.23999977;0E-8;267.58999634;0E-8;286.47000122;;286.47000122;-0.72900000;0.47390000;RIUHBG
S;Sul;Reservatório com Usina;URUGUAI;SUL;MACHADINHO;164;91;2021-03-04;474.85998535;375.73000000;63.06000137;473.85998535;423.00000000;0E-8;;423.00000000;;614.52001953;;67.59999847;1.20900000;2.12360000;RIUHMA
S;Sul;Fio dagua;URUGUAI;SUL;ITÁ;165;92;2021-03-04;367.73999023;264.56000000;;489.89999390;521.00000000;0E-8;;521.00000000;;673.70001221;;78.76999664;-1.31300000;4.00570000;RIITÁ
S;Sul;Reservatório com Usina;URUGUAI;SUL;PASSO FUNDO;166;93;2021-03-04;591.09002686;334.71000000;38.52000046;35.68999863;24.00000000;0E-8;;24.00000000;;30.40999985;;30.40999985;0.80400000;0.53210000;PFPFUN
S;Sul;Fio dagua;URUGUAI;SUL;MONJOLINHO;167;94;2021-03-04;327.84000000;266.55000000;;38.09000000;15.00000000;0E-8;0E-8;15.00000000;0E-8;50.43999863;;21.75000000;-0.05800000;0.64390000;RIUHMO
S;Sul;Fio dagua;URUGUAI;SUL;FOZ CHAPECO;168;103;2021-03-04;264.48999023;211.30000000;;604.58001709;412.63000488;100.90000153;0E-8;513.53002930;0E-8;697.19000244;;72.19999695;-1.02800000;5.53540000;RIUHFC
S;Sul;Reservatório com Usina;URUGUAI;SUL;QUEBRA QUEIXO;169;95;2021-03-04;546.90997314;426.31000000;55.97999954;32.84000015;41.34000015;0E-8;1.00000000;42.34000015;0E-8;31.44000053;;31.44000053;0.08300000;0.09390000;RIUQQX
S;Sul;Fio dagua;URUGUAI;SUL;SAO JOSE;170;101;2021-03-04;154.27000427;132.36000000;;75.51999664;52.00000000;0E-8;0E-8;52.00000000;0E-8;70.70999908;;70.70999908;0.39400000;1.19570000;RIUSJO
S;Sul;Fio dagua;URUGUAI;SUL;PASSO SAO JOAO;171;102;2021-03-04;127.41999817;98.06000000;;49.16999817;45.00000000;19.00000000;0E-8;64.00000000;0E-8;74.58000183;;2.64000010;0.16400000;1.39430000;RIUHPJ
NE;Nordeste;Fio dagua;JEQUITINHONHA;NORDESTE;ITAPEBI;67;154;2021-03-05;109.66000000;27.48000000;;203.73000000;173.00000000;7.00000000;0E-8;180.00000000;0E-8;468.94000244;;132.03999329;-0.39500000;2.83290000;JEUITP
NE;Nordeste;Reservatório com Usina;PARAGUACU;NORDESTE;PEDRA DO CAVALO;104;189;2021-03-05;113.34000000;3.45000000;84.65000000;12.89000034;12.00000000;0E-8;;12.00000000;;12.94999981;;12.94999981;;;PGUCV
NE;Nordeste;Reservatório com Usina;PARNAIBA;NORDESTE;BOA ESPERANÇA;105;190;2021-03-05;302.64999390;258.19000000;73.84999847;780.02001953;413.00000000;286.00000000;;699.00000000;;834.72998047;;834.72998047;8.82600000;0.70000000;PIBESP
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;SOBRADINHO;175;169;2021-03-05;389.24000000;361.66000000;59.61000000;3200.00000000;814.00000000;0E-8;;814.00000000;;3946.36010742;;2838.36010742;;;SFSOBR
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;ITAPARICA;176;172;2021-03-05;301.23000000;251.31000000;41.05000000;780.00000000;807.00000000;0E-8;;807.00000000;;3451.79003906;;0E-8;;;SFLGON
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;MOXOTO;177;173;2021-03-05;251.46000000;229.80000000;;816.29998779;27.00000000;0E-8;;27.00000000;741.00000000;3134.87988281;;0E-8;;;SFMOXO
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 1,2,3;178;174;2021-03-05;229.98000000;168.54000000;;16.00000000;16.00000000;0E-8;;16.00000000;;3134.87988281;;0E-8;;;SFP123
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 4;179;175;2021-03-05;251.31000000;137.79000000;;777.71997070;743.00000000;0E-8;;743.00000000;;3134.87988281;;;;;SFPAF4
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;XINGO;180;178;2021-03-05;137.43000000;14.12000000;;759.00000000;815.00000000;0E-8;;815.00000000;;3039.59008789;;0E-8;;;SFXING
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;CACHOEIRA CALDEIRAO;1;204;2021-03-05;57.54999924;42.73000000;;2288.00000000;1308.00000000;980.00000000;;2288.00000000;;2121.52001953;;2121.52001953;0.47200000;;AAUCCA
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;COARACY NUNES;2;280;2021-03-05;42.01000000;21.80000000;;2365.14990234;395.00000000;1937.00000000;0E-8;2332.05004883;0E-8;2119.97998047;;6.44000006;;0.01000000;AMUHCN
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;FERREIRA GOMES;3;284;2021-03-05;20.21999931;4.58000000;;2177.14990234;1502.00000000;718.00000000;0E-8;2220.00000000;0E-8;2128.84008789;;17.15999985;0.22100000;0.02000000;AAFGO
N;Norte;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;BALBINA;10;277;2021-03-05;47.66999817;25.45000000;28.50000000;986.27001953;520.00000000;0E-8;0E-8;520.00000000;0E-8;1010.17999268;;1010.17999268;18.82700000;0.03000000;AMUHBB
N;Norte;Reservatório com Usina;AMAZONAS;BELO MONTE;CURUA-UNA;16;272;2021-03-05;31.62000084;12.27000000;87.37000275;414.05999756;158.00000000;189.00000000;0E-8;348.00000000;0E-8;416.27999878;;416.27999878;0.37100000;0.06000000;CRCURU
N;Norte;Fio dagua;AMAZONAS;MANAUS-AMAPA;STO ANTONIO DO JARI;17;286;2021-03-05;30.25000000;4.25000000;;1887.66003418;1544.00000000;277.00000000;0E-8;1821.00000000;;1912.54003906;;1912.54003906;0.48300000;0.84000000;AMSAJ
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;BELO MONTE;18;288;2021-03-05;94.02999878;6.98000000;;0E-8;11507.00000000;0E-8;0E-8;11802.00000000;0E-8;0E-8;13900.00000000;0E-8;0E-8;;AMUSBM
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;PIMENTAL;19;314;2021-03-05;96.66999817;85.14000000;;18322.82031250;2312.00000000;4271.00000000;12.00000000;6571.00000000;11578.36000000;18180.96093750;4280.95996094;18180.96093750;0E-8;6.01640000;AMUSPM
N;Norte;Fio dagua;TOCANTINS;NORTE;ESTREITO;211;267;2021-03-05;153.80000305;135.62000000;;10224.94042969;4927.00000000;3526.00000000;;8453.00000000;;11168.62011719;;3460.21997070;1.16600000;10.15640000;TOUHET
N;Norte;Reservatório com Usina;TOCANTINS;NORTE;TUCURUI;212;275;2021-03-05;71.48999786;10.09000000;81.66999817;26655.22070313;9967.00000000;7991.00000000;0E-8;17958.00000000;0E-8;27437.96093750;;17264.76953125;3.49500000;27.32640000;TOTUCU
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;GUAPORE;4;196;2021-03-05;479.14001465;304.33000000;;40.45999908;37.00000000;0E-8;3.00000000;40.00000000;0E-8;40.06000137;;40.06000137;0.01800000;0.04000000;AMUGUA
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;JIRAU;5;285;2021-03-05;88.25000000;75.54000000;;39847.66015625;21981.35937500;17152.75976563;127.95999908;39262.07812500;0E-8;39691.37890625;;39691.37890625;-8.24100000;59.50000000;AMUHJI
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;SANTO ANTONIO;6;287;2021-03-05;70.50000000;59.77000000;;39814.00000000;23561.00000000;15791.00000000;462.00000000;39814.00000000;0E-8;41259.73046875;;835.55999756;-9.14600000;59.50000000;AMUSSN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;SAMUEL;7;279;2021-03-05;85.41999817;58.61000000;59.18999863;1091.72998047;781.45001221;0E-8;0E-8;781.45001221;0E-8;1094.13000488;;1094.13000488;2.05200000;0.35000000;AMSU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;RONDON II;8;276;2021-03-05;267.58999634;204.42000000;89.87000275;165.66000000;86.00000000;0E-8;6.00000000;92.00000000;0E-8;166.13000000;;166.13000000;0.23300000;0.24000000;AMUHRD
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;DARDANELOS;9;310;2021-03-05;213.95000000;116.40000000;;778.03000000;287.00000000;491.00000000;0E-8;778.00000000;0E-8;778.20000000;;778.20000000;0.00200000;0.17000000;AMDA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;TELES PIRES;SINOP;11;227;2021-03-05;299.61000000;273.47000000;67.75000000;1449.30000000;1269.00000000;108.00000000;0E-8;1377.00000000;0E-8;1503.25000000;;1503.25000000;0E-8;8.29140000;AMSNPE
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;COLIDER;12;228;2021-03-05;271.73001099;250.52000000;;1508.68994141;1360.04003906;73.79000092;8.00000000;1433.82995605;;1655.81005859;;139.64999390;0E-8;8.29140000;AMCLR
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;TELES PIRES;14;229;2021-03-05;220.41000366;166.63000000;;5125.88000000;3647.00000000;1496.00000000;0E-8;5143.00000000;0E-8;4842.70996094;;3385.84008789;2.67700000;8.85930000;AMUHTP
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;SAO MANOEL;15;230;2021-03-05;161.43000000;140.21000000;;5007.27978516;3690.00000000;1303.00000000;;4993.00000000;;4824.93994141;;30.75000000;0E-8;8.85930000;AMUSMA
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;CANDONGA;22;139;2021-03-05;312.83999634;278.14000000;;121.00000000;0E-8;121.00000000;;121.00000000;;120.29000092;;120.29000092;0.00100000;0.82290000;DCUHEC
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;GUILM. AMORIM;23;192;2021-03-05;494.71000000;377.08000000;;56.79000000;51.00000000;0E-8;0E-8;51.00000000;0E-8;61.54000092;;61.54000092;-0.00100000;0.59000000;PCGAMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SA CARVALHO;24;193;2021-03-05;372.42000000;256.37000000;;58.15000000;60.00000000;0E-8;;60.00000000;;63.52000046;;1.38000000;0E-8;0.59640000;DCSCAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;DOCE;SUDESTE;SANTONIO CM;25;193;2021-03-05;361.78000000;;;97.00000000;;27.00000000;;27.00000000;68.00000000;;;;;;DCSACM
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SALTO GRANDE CM;26;134;2021-03-05;354.52000000;;;89.41999817;79.00000000;0E-8;;79.00000000;;112.65000153;;112.65000153;0.01700000;0.24360000;SASGCM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;DOCE;SUDESTE;PORTO ESTRELA;27;135;2021-03-05;256.94000000;204.96000000;91.55000000;107.49000000;87.00000000;0E-8;0E-8;87.00000000;0E-8;113.97000122;;0E-8;0.01400000;0.26360000;DCPORT
