id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAGUAI;SUDESTE;MANSO;155;278;2018-05-07;285.55000000;224.52000000;82.48000000;76.47000000;117.00000000;0E-8;0E-8;117.00000000;0E-8;79.92000000;;79.92000000;4.86500000;0.22200000;PYUSMS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;PONTE DE PEDRA;156;281;2018-05-07;395.38000000;151.90000000;;79.81000000;76.00000000;14.00000000;;90.00000000;;81.82000000;;81.82000000;0.35800000;0.74530000;PYPP
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA I;157;304;2018-05-07;411.89000000;320.38000000;;72.00000000;72.00000000;0E-8;0E-8;72.00000000;;72.31000000;;72.31000000;0.03000000;0.28070000;PYUIQ
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA II;158;305;2018-05-07;320.71000000;181.04000000;;72.00000000;63.00000000;7.00000000;;70.00000000;;72.31000000;;0E-8;0.00100000;;PYUIQ2
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;JAURU;159;195;2018-05-07;355.00000000;249.05000000;;75.62000000;73.00000000;0E-8;1.00000000;74.00000000;0E-8;78.48000000;;78.48000000;0.02200000;0.08000000;PYUJAU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;RETIRO BAIXO;172;155;2018-05-07;614.13000000;577.19000000;6.11000000;40.17000000;47.00000000;0E-8;0E-8;47.00000000;0E-8;40.46000000;;40.46000000;0.25700000;2.22670000;SFUHRB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;TRÊS MARIAS;173;156;2018-05-07;563.42000000;514.91000000;48.54000000;130.82000000;88.00000000;0E-8;;88.00000000;;145.09000000;;104.14000000;15.71800000;7.89130000;SFTMAR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;QUEIMADO;174;162;2018-05-07;828.58000000;638.27000000;96.16000000;16.78000000;24.00000000;0E-8;1.00000000;25.00000000;;22.06000000;;22.06000000;1.17800000;1.32330000;SFQMDO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;PONTE NOVA;182;105;2018-05-07;764.70000000;;55.91000000;3.00000000;;0E-8;;3.00000000;;3.24000000;;3.24000000;0.01800000;3.81530000;TIPONO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;BILLINGS;183;118;2018-05-07;745.37000000;;88.22000000;15.00000000;;0E-8;;15.00000000;;11.94000000;28.88000000;11.94000000;1.71600000;7.84270000;CBBILL
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;GUARAPIRANGA;184;117;2018-05-07;735.77000000;;88.19000000;6.65000000;;0E-8;;15.00000000;;17.43000000;;17.43000000;0.40400000;10.27530000;GPGUAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;EDGARD SOUZA;185;107;2018-05-07;711.29000000;;39.77000000;50.46300000;;50.00000000;;50.00000000;;12.01000000;;50.47500000;0.01200000;;TIEDSO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;B. BONITA;186;37;2018-05-07;450.49000000;427.15000000;88.14000000;138.41000000;206.00000000;0E-8;;206.00000000;0E-8;172.38000000;141.33000000;128.04000000;8.08000000;46.72470000;TIBONI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;BARIRI;187;38;2018-05-07;427.08000000;404.15000000;;130.78000000;225.00000000;0E-8;4.00000000;229.00000000;0E-8;209.68000000;178.82000000;35.72000000;1.73800000;51.69600000;TIBARI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;IBITINGA;188;39;2018-05-07;403.72000000;383.19000000;;327.66000000;225.00000000;0E-8;0E-8;225.00000000;0E-8;280.15000000;249.49000000;68.72000000;3.21200000;55.69670000;TIIBIT
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;PROMISSÃO;189;40;2018-05-07;383.25000000;358.19000000;81.53000000;267.10000000;684.00000000;0E-8;3.00000000;687.00000000;0E-8;330.00000000;299.09000000;51.59000000;14.78300000;58.53400000;TIPROM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;N. AVANHANDAVA;190;42;2018-05-07;357.91000000;327.10000000;;562.74000000;446.00000000;0E-8;1.00000000;447.00000000;0E-8;348.33000000;317.70000000;20.36000000;5.99000000;61.96070000;TINAVA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;TRÊS IRMÃOS;191;43;2018-05-07;327.22000000;279.87000000;83.12000000;447.11000000;320.00000000;0E-8;;320.00000000;383.00000000;359.58000000;330.70000000;10.47000000;21.54700000;65.95270000;TITIRM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;SUDESTE;HENRY BORDEN;192;119;2018-05-07;727.17000000;1.26000000;;9.00000000;10.00000000;0E-8;;10.00000000;;0E-8;31.45000000;0E-8;0E-8;;GPHBOR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;SERRA DA MESA;206;251;2018-05-07;432.57000000;335.38000000;21.63000000;318.67000000;102.00000000;0E-8;0E-8;102.00000000;0E-8;355.99000000;;297.02000000;12.88400000;17.09400000;TOSMES
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;CANA BRAVA;207;252;2018-05-07;332.64000000;287.28000000;;104.51000000;264.00000000;0E-8;;264.00000000;;406.94000000;;36.75000000;2.20600000;17.22130000;TOUHCB
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;SAO SALVADOR;208;253;2018-05-07;286.70000000;262.38000000;;317.75000000;196.00000000;0E-8;;196.00000000;;459.37000000;;36.21000000;1.35700000;17.39070000;TOUHSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;PEIXE ANGICAL;209;257;2018-05-07;262.30000000;233.76000000;63.16000000;463.27000000;401.00000000;0E-8;0E-8;401.00000000;0E-8;835.97000000;;285.75000000;2.36600000;22.15000000;TOUHPA
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;LAJEADO;210;261;2018-05-07;212.11000000;174.43000000;;891.04000000;1104.00000000;0E-8;;1104.00000000;;1285.51000000;;300.00000000;1.94600000;24.45330000;TOLAJ
S;Sul;Reservatório com Usina;CAPIVARI;SUL;G. P. SOUZA;21;115;2018-05-07;842.86000000;;82.46000000;25.06000000;29.00000000;0E-8;0E-8;29.00000000;;25.37000000;;25.37000000;0.24500000;0.06070000;CASPSO
S;Sul;Fio dagua;ITAJAI;SUL;SALTO PILAO;46;215;2018-05-07;318.92000000;112.63000000;;28.10000000;20.00000000;0E-8;8.00000000;28.00000000;0E-8;28.32000000;;28.32000000;0E-8;0.22000000;IAUHSP
S;Sul;Reservatório com Usina;IGUACU;IGUACU;G. B. MUNHOZ;47;74;2018-05-07;731.66000000;605.36000000;67.24000000;145.94000000;692.00000000;0E-8;0E-8;692.00000000;;157.89000000;;157.89000000;2.69100000;5.79600000;IGGBMU
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SEGREDO;48;76;2018-05-07;604.93000000;499.83000000;57.64000000;784.77000000;910.00000000;0E-8;0E-8;910.00000000;-86.00000000;199.99000000;232.27000000;39.76000000;2.29400000;5.87330000;IGSEGR
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SANTA CLARA-PR;49;71;2018-05-07;794.47000000;707.01000000;32.53000000;31.27000000;89.00000000;0.42000000;7.00000000;96.20000000;;32.45000000;;32.45000000;0.27800000;0.38000000;IGSCL
S;Sul;Fio dagua;IGUACU;IGUACU;FUNDÃO;50;72;2018-05-07;705.32000000;606.37000000;;93.99000000;87.00000000;0.16000000;7.00000000;94.80000000;;34.45000000;;1.93000000;0.05200000;0.39000000;IGFND
S;Sul;Reservatório sem usina;IGUACU;IGUACU;JORDÃO;51;73;2018-05-07;606.87000000;538.39000000;59.51000000;106.08000000;0E-8;0.13000000;10.00000000;10.33000000;85.80000000;42.28000000;10.00000000;7.76000000;0.02900000;0.39000000;JDJORD
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SALTO SANTIAGO;52;77;2018-05-07;500.81000000;397.76000000;74.89000000;935.42000000;1111.00000000;0E-8;;1111.00000000;;293.55000000;;47.85000000;5.74000000;6.52600000;IGSSAN
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO OSORIO;53;78;2018-05-07;396.55000000;326.26000000;;1055.67000000;1139.00000000;0E-8;;1139.00000000;;315.51000000;;18.92000000;1.59700000;6.64600000;IGSOSO
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO CAXIAS;54;82;2018-05-07;324.32000000;258.69000000;;1260.01000000;1482.00000000;0E-8;0E-8;1482.00000000;;436.78000000;;118.69000000;3.83700000;7.63330000;IGSCAX
S;Sul;Fio dagua;IGUACU;;BAIXO IGUACU;55;83;2018-05-07;;;;1435.48000000;;;;;;481.02000000;;43.40000000;;;IGUHBI
S;Sul;Reservatório sem usina;JACUI;SUL;ERNESTINA;68;110;2018-05-07;489.19000000;;91.03000000;0E-8;;0E-8;;15.00000000;;5.30000000;;5.30000000;1.33100000;0.02000000;JIERNE
S;Sul;Reservatório com Usina;JACUI;SUL;PASSO REAL;69;111;2018-05-07;322.07000000;280.43000000;69.98000000;113.93000000;199.00000000;0E-8;;199.00000000;;94.14000000;;90.22000000;6.89000000;0.32730000;JIPREA
S;Sul;Fio dagua;JACUI;SUL;JACUI;70;112;2018-05-07;279.21000000;184.31000000;;212.06000000;205.00000000;0E-8;;205.00000000;;95.83000000;;1.22000000;0.16900000;0.33730000;JIJACU
S;Sul;Fio dagua;JACUI;SUL;ITAUBA;71;113;2018-05-07;182.81000000;94.94000000;;237.01000000;234.00000000;0E-8;;234.00000000;;126.14000000;;28.28000000;0.63400000;0.39470000;JIITAU
S;Sul;Fio dagua;JACUI;SUL;D. FRANCISCA;72;114;2018-05-07;92.75000000;54.89000000;;233.78000000;242.00000000;0E-8;;242.00000000;;157.61000000;;31.45000000;0.71000000;0.44930000;JIUDFR
S;Sul;Fio dagua;JACUI;SUL;CASTRO ALVES;73;97;2018-05-07;239.53000000;147.22000000;;27.13000000;7.00000000;0E-8;18.00000000;25.00000000;0E-8;27.60000000;;27.60000000;0.14200000;0.32870000;JIUHCA
S;Sul;Fio dagua;JACUI;SUL;MONTE CLARO;74;98;2018-05-07;147.06000000;105.65000000;;39.42000000;21.00000000;13.00000000;6.00000000;40.00000000;0E-8;43.18000000;;16.26000000;0.04000000;1.08930000;JIUHMC
S;Sul;Fio dagua;JACUI;SUL;14 DE JULHO;75;99;2018-05-07;103.64000000;69.06000000;;43.08000000;0E-8;30.00000000;0E-8;30.00000000;0E-8;44.77000000;;2.07000000;0.15500000;1.50670000;JIUHQJ
S;Sul;Reservatório com Usina;PARANAPANEMA;IGUACU;MAUA;136;57;2018-05-07;631.81000000;512.69000000;61.55000000;123.06000000;236.00000000;6.00000000;13.00000000;255.00000000;;129.55000000;;129.55000000;2.54000000;1.44930000;PPUHMU
S;Sul;Reservatório com Usina;URUGUAI;SUL;GARIBALDI;161;89;2018-05-07;703.69000000;659.10000000;45.83000000;57.56000000;0E-8;0E-8;13.00000000;13.30000000;0E-8;58.48000000;;58.48000000;0.74500000;0.74600000;RIGAR
S;Sul;Reservatório com Usina;URUGUAI;SUL;CAMPOS NOVOS;162;90;2018-05-07;657.28000000;474.65000000;45.59000000;14.76000000;66.00000000;11.76000000;0E-8;77.84000000;0E-8;63.24000000;;3.78000000;0.99000000;0.80600000;RIUHCN
S;Sul;Reservatório com Usina;URUGUAI;SUL;BARRA GRANDE;163;86;2018-05-07;630.35000000;480.34000000;39.04000000;40.23000000;50.00000000;15.00000000;0E-8;65.00000000;0E-8;45.34000000;;45.34000000;2.24300000;0.32270000;RIUHBG
S;Sul;Reservatório com Usina;URUGUAI;SUL;MACHADINHO;164;91;2018-05-07;470.23000000;375.36000000;32.14000000;190.80000000;318.00000000;0E-8;;318.00000000;;164.65000000;;56.01000000;2.09400000;1.33870000;RIUHMA
S;Sul;Fio dagua;URUGUAI;SUL;ITÁ;165;92;2018-05-07;367.66000000;263.99000000;;362.64000000;316.00000000;0E-8;;316.00000000;;209.52000000;;40.56000000;4.82600000;2.75730000;RIITÁ
S;Sul;Reservatório com Usina;URUGUAI;SUL;PASSO FUNDO;166;93;2018-05-07;592.82000000;335.68000000;51.75000000;2.49000000;68.00000000;0E-8;;68.00000000;;8.41000000;;8.41000000;3.90000000;0.31470000;PFPFUN
S;Sul;Fio dagua;URUGUAI;SUL;MONJOLINHO;167;94;2018-05-07;327.74000000;264.24000000;;67.87000000;44.00000000;0E-8;0E-8;45.42000000;0E-8;14.40000000;;6.01000000;0.18300000;0.37470000;RIUHMO
S;Sul;Fio dagua;URUGUAI;SUL;FOZ CHAPECO;168;103;2018-05-07;264.10000000;211.22000000;;388.99000000;379.00000000;82.09000000;0E-8;461.21000000;0E-8;274.31000000;;46.19000000;2.45500000;3.89470000;RIUHFC
S;Sul;Reservatório com Usina;URUGUAI;SUL;QUEBRA QUEIXO;169;95;2018-05-07;547.26000000;426.16000000;63.19000000;21.58000000;20.00000000;0E-8;1.00000000;21.00000000;0E-8;22.28000000;;22.28000000;0.14500000;0.08000000;RIUQQX
S;Sul;Fio dagua;URUGUAI;SUL;SAO JOSE;170;101;2018-05-07;154.15000000;132.53000000;;99.61000000;120.00000000;0E-8;0E-8;120.51000000;0E-8;94.01000000;;94.01000000;0.83300000;0.53200000;RIUSJO
S;Sul;Fio dagua;URUGUAI;SUL;PASSO SAO JOAO;171;102;2018-05-07;127.73000000;98.25000000;;113.77000000;63.00000000;19.00000000;0E-8;82.00000000;0E-8;98.76000000;;3.51000000;0.74300000;0.54930000;RIUHPJ
NE;Nordeste;Fio dagua;JEQUITINHONHA;NORDESTE;ITAPEBI;67;154;2018-05-08;109.69000000;26.88000000;;67.74000000;93.00000000;27.84000000;;115.19000000;0E-8;63.04000000;;37.27000000;1.15700000;3.64970000;JEUITP
NE;Nordeste;Reservatório com Usina;PARAGUACU;NORDESTE;PEDRA DO CAVALO;104;189;2018-05-08;113.65000000;3.23000000;37.49000000;30.00000000;21.00000000;0E-8;0E-8;21.00000000;0E-8;31.00000000;;31.00000000;;;PGUCV
NE;Nordeste;Reservatório com Usina;PARNAIBA;NORDESTE;BOA ESPERANÇA;105;190;2018-05-08;303.83000000;258.79000000;96.71000000;353.59000000;254.00000000;0E-8;;261.00000000;;347.05000000;;347.05000000;6.02100000;3.15230000;PIBESP
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;SOBRADINHO;175;169;2018-05-08;386.98000000;361.28000000;38.17000000;372.22000000;650.00000000;0E-8;;650.00000000;;861.36000000;;667.36000000;;;SFSOBR
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;ITAPARICA;176;172;2018-05-08;300.34000000;251.12000000;24.01000000;639.98000000;721.00000000;0E-8;;721.00000000;;931.57000000;;0E-8;;;SFLGON
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;MOXOTO;177;173;2018-05-08;251.40000000;230.03000000;;680.00000000;84.00000000;0E-8;;84.00000000;640.00000000;951.35000000;;0E-8;;;SFMOXO
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 1,2,3;178;174;2018-05-08;229.84000000;168.54000000;;78.43000000;95.00000000;0E-8;;90.00000000;;951.35000000;;;;;SFP123
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 4;179;175;2018-05-08;251.28000000;141.43000000;;637.15000000;610.00000000;0E-8;;614.00000000;;951.35000000;;;;;SFPAF4
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;XINGO;180;178;2018-05-08;137.44000000;13.74000000;;703.02000000;580.00000000;46.00000000;;622.00000000;;951.35000000;;0E-8;;;SFXING
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;CACHOEIRA CALDEIRAO;1;204;2018-05-08;57.70000000;42.73000000;;2449.32000000;1080.00000000;1400.00000000;;2480.00000000;;2402.88000000;;2397.74000000;-0.09500000;;AAUCCA
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;COARACY NUNES;2;280;2018-05-08;41.98000000;21.64000000;;2543.04000000;372.00000000;2159.00000000;0E-8;2531.00000000;0E-8;2404.11000000;;7.27000000;;0.01000000;AMUHCN
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;FERREIRA GOMES;3;284;2018-05-08;20.49000000;4.77000000;;2469.69000000;1617.00000000;885.00000000;0E-8;2502.00000000;0E-8;2417.64000000;;19.40000000;-0.01200000;;AAFGO
N;Norte;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;BALBINA;10;277;2018-05-08;47.83000000;24.95000000;31.40000000;1463.96000000;390.00000000;0E-8;0E-8;390.00000000;0E-8;1350.82000000;;902.54000000;10.47800000;0.03000000;AMUHBB
N;Norte;Reservatório com Usina;AMAZONAS;BELO MONTE;CURUA-UNA;16;272;2018-05-08;32.27000000;12.45000000;101.05000000;342.63000000;173.00000000;181.00000000;0E-8;354.00000000;0E-8;333.03000000;;311.47000000;-0.28300000;0.06000000;CRCURU
N;Norte;Fio dagua;AMAZONAS;MANAUS-AMAPA;STO ANTONIO DO JARI;17;286;2018-05-08;30.68000000;6.26000000;;2757.00000000;1137.00000000;1620.00000000;;2757.00000000;;2769.63000000;;4059.43000000;-0.04300000;0.78000000;AMSAJ
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;BELO MONTE;18;288;2018-05-08;96.56000000;6.16000000;;0E-8;4722.00000000;0E-8;0E-8;3104.00000000;0E-8;0E-8;7287.46000000;0E-8;0E-8;;AMUSBM
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;PIMENTAL;19;314;2018-05-08;96.92000000;86.61000000;;14078.64000000;1751.00000000;9785.00000000;12.00000000;11547.58000000;4690.00800000;14185.40000000;3405.61000000;10693.07000000;0E-8;6.53500000;AMUSPM
N;Norte;Fio dagua;TOCANTINS;NORTE;ESTREITO;211;267;2018-05-08;155.90000000;131.54000000;;2152.53000000;1963.00000000;0E-8;;1963.00000000;;2626.47000000;;1106.08000000;-0.80700000;26.38730000;TOUHET
N;Norte;Reservatório com Usina;TOCANTINS;NORTE;TUCURUI;212;275;2018-05-08;73.94000000;8.02000000;99.54000000;12381.89000000;10083.00000000;221.00000000;0E-8;10304.00000000;0E-8;13640.88000000;;10509.26953125;-4.82300000;71.63930000;TOTUCU
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;GUAPORE;4;196;2018-05-08;479.11000000;304.36000000;;41.54000000;39.00000000;0E-8;3.00000000;42.00000000;0E-8;41.42000000;;37.60000000;0.03700000;0.04000000;AMUGUA
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;JIRAU;5;285;2018-05-08;89.87000000;73.71000000;;27021.84000000;22054.00000000;5066.57000000;263.00000000;27120.81000000;;27984.40000000;;27072.19000000;-9.24300000;56.74000000;AMUHJI
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;SANTO ANTONIO;6;287;2018-05-08;70.52000000;57.27000000;;28363.00000000;23845.00000000;4056.00000000;462.00000000;28363.00000000;0E-8;28706.64000000;;2002.64000000;-8.25700000;56.74000000;AMUSSN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;SAMUEL;7;279;2018-05-08;87.30000000;58.35000000;97.66000000;481.09000000;606.00000000;143.00000000;;749.00000000;;496.25000000;;391.14000000;4.58300000;0.32770000;AMSU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;RONDON II;8;276;2018-05-08;267.81000000;204.63000000;95.30000000;105.18000000;88.00000000;0E-8;9.00000000;97.00000000;0E-8;103.63000000;;104.78000000;0.61500000;0.22770000;AMUHRD
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;DARDANELOS;9;310;2018-05-08;213.68000000;115.40000000;;460.96000000;296.00000000;165.00000000;;461.00000000;0E-8;461.12000000;;390.13000000;0.00100000;0.16000000;AMDA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;;SINOP;11;227;2018-05-08;0E-8;;;853.99000000;;853.99000000;;853.99000000;;850.74000000;;772.03000000;;;AMSNPE
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;COLIDER;12;228;2018-05-08;271.70000000;249.13000000;;935.28000000;0E-8;954.00000000;0E-8;954.00000000;;945.87000000;;71.80000000;0E-8;;AMCLR
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;TELES PIRES;14;229;2018-05-08;220.44000000;164.66000000;;3158.00000000;3148.00000000;9.00000000;0E-8;3158.00000000;0E-8;3083.37000000;;1625.99000000;0.15300000;19.02800000;AMUHTP
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;SAO MANOEL;15;230;2018-05-08;161.26000000;137.16000000;;3178.96000000;1101.00000000;1978.00000000;;3079.00000000;;3140.36000000;;14.77000000;0E-8;;AMUSMA
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;CANDONGA;22;139;2018-05-08;312.79000000;277.40000000;;56.82000000;0E-8;57.28000000;0E-8;57.28000000;0E-8;60.24000000;;60.24000000;0.02500000;1.29300000;DCUHEC
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;GUILM. AMORIM;23;192;2018-05-08;494.86000000;376.93000000;;34.42000000;35.00000000;0E-8;0E-8;35.00000000;0E-8;34.96000000;;34.96000000;0.01400000;0.64230000;PCGAMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SA CARVALHO;24;193;2018-05-08;372.65000000;255.34000000;;35.81000000;35.00000000;0E-8;;35.00000000;;38.88000000;;3.94000000;0.01000000;0.65000000;DCSCAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;DOCE;SUDESTE;SANTONIO CM;25;193;2018-05-08;359.17000000;;;52.00000000;;4.00000000;;51.00000000;48.00000000;;;;;;DCSACM
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SALTO GRANDE CM;26;134;2018-05-08;355.70000000;;;60.69000000;56.00000000;0E-8;;56.00000000;;61.12000000;;61.12000000;0.09400000;0.33000000;SASGCM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;DOCE;SUDESTE;PORTO ESTRELA;27;135;2018-05-08;257.91000000;204.71000000;102.32000000;58.99000000;62.00000000;0E-8;0E-8;62.00000000;0E-8;64.50000000;;3.38000000;0.09800000;0.36000000;DCPORT
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;BAGUARI;28;141;2018-05-08;184.89000000;165.28000000;;271.52000000;249.00000000;0E-8;;276.25000000;;244.56000000;;81.41000000;0.39100000;6.03830000;DCUBAG
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;AIMORES;29;143;2018-05-08;89.88000000;60.54000000;;331.00000000;265.00000000;50.00000000;16.00000000;331.00000000;;372.47000000;;128.18000000;0.96100000;8.94570000;DCAIMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;MASCARENHAS;30;144;2018-05-08;59.96000000;38.26000000;;428.41000000;421.00000000;0E-8;;421.00000000;;437.05000000;;64.79000000;0.08900000;11.50030000;DCMASC
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CAMARGOS;31;1;2018-05-08;911.49000000;885.63000000;84.87000000;38.36000000;46.00000000;0E-8;;46.00000000;;44.09000000;;44.09000000;1.23900000;0.28600000;GRCAMA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;ITUTINGA;32;2;2018-05-08;885.63000000;856.26000000;;45.48700000;44.00000000;0E-8;;44.00000000;;44.09000000;;0E-8;;;GRITUT
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;FUNIL-MG;33;4;2018-05-08;807.94000000;766.69000000;;106.95000000;111.00000000;0E-8;;111.00000000;;104.90000000;;60.97000000;0.64900000;1.82370000;GRFUNI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;FURNAS;34;6;2018-05-08;758.12000000;668.60000000;33.34000000;223.59000000;181.00000000;0E-8;0E-8;181.00000000;0E-8;235.27000000;;129.55000000;16.63100000;6.85170000;GRFURN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;M. MORAES;35;7;2018-05-08;657.17000000;621.07000000;26.12000000;258.33000000;175.00000000;0E-8;0E-8;175.00000000;0E-8;291.61000000;;54.49000000;3.14300000;7.62070000;GRMMOR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;L. C. BARRETO;36;8;2018-05-08;621.20000000;557.99000000;;177.96000000;204.00000000;0E-8;0E-8;204.00000000;0E-8;304.49000000;;12.58000000;0.90200000;7.79130000;GRLCBA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;JAGUARA;37;9;2018-05-08;558.04000000;511.99000000;;214.99000000;201.00000000;0E-8;;201.10000000;;310.02000000;;5.20000000;0.70200000;7.95130000;GRJAGU
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;IGARAPAVA;38;10;2018-05-08;512.03000000;494.52000000;;218.90000000;200.00000000;0E-8;2.00000000;202.00000000;;325.74000000;;14.89000000;1.15800000;8.19670000;GRIGAR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;VOLTA GRANDE;39;11;2018-05-08;494.76000000;465.44000000;;247.00000000;247.00000000;0E-8;;247.00000000;;360.29000000;;33.25000000;4.84400000;9.97730000;GRVGRA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;P. COLOMBIA;40;12;2018-05-08;466.14000000;443.28000000;;287.52000000;544.00000000;0E-8;0E-8;544.00000000;0E-8;454.82000000;;93.22000000;3.54300000;17.84470000;GRPCOL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CACONDE;41;14;2018-05-08;844.74000000;750.30000000;47.84000000;18.76000000;33.00000000;0E-8;;33.00000000;0E-8;20.30000000;;20.30000000;0.43600000;0.55000000;PDCACO
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;E. DA CUNHA;42;15;2018-05-08;664.82000000;575.30000000;;47.77000000;44.00000000;4.00000000;;48.00000000;0E-8;33.63000000;;12.82000000;0.02300000;1.46970000;PDECUN
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;LIMOEIRO;43;16;2018-05-08;572.57000000;546.30000000;;44.65000000;45.00000000;0E-8;;45.00000000;0E-8;34.23000000;;0.50000000;;;PDLIMO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;MARIMBONDO;44;17;2018-05-08;441.74000000;381.61000000;65.57000000;768.93000000;1093.00000000;0E-8;0E-8;1093.00000000;0E-8;703.88000000;;211.25000000;9.09100000;53.01100000;GRMARI
