id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;SANTO ANTONIO;6;287;2017-08-23;71.20000000;46.97000000;;5756.37000000;5943.00000000;0E-8;14.00000000;5957.00000000;0E-8;5652.99000000;;96.01000000;4.21900000;55.82000000;AMUSSN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;SAMUEL;7;279;2017-08-23;85.89000000;53.29000000;67.89000000;42.07000000;155.00000000;0E-8;;155.00000000;;46.11000000;;46.11000000;4.08000000;0.32740000;AMSU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;RONDON II;8;276;2017-08-23;265.44000000;204.22000000;41.78000000;51.55000000;60.00000000;0E-8;18.00000000;78.00000000;0E-8;54.49000000;;54.49000000;0.50200000;0.23000000;AMUHRD
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;DARDANELOS;9;310;2017-08-23;213.55000000;113.11000000;;52.03000000;26.00000000;26.00000000;0E-8;52.00000000;0E-8;52.19000000;;52.19000000;0.00300000;0.16000000;AMDA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;;SINOP;11;227;2017-08-23;;;;;;;;;;;;;;;AMSNPE
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;COLIDER;12;228;2017-08-23;264.66000000;0E-8;;392.50000000;0E-8;330.00000000;;330.00000000;;404.22000000;;404.22000000;0E-8;;AMCLR
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;TELES PIRES;14;229;2017-08-23;220.44000000;160.90000000;;484.00000000;484.00000000;0E-8;0E-8;484.00000000;0E-8;642.95000000;;216.47000000;1.95500000;16.22610000;AMUHTP
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;SAO MANOEL;15;230;2017-08-23;0E-8;;;500.32000000;;0E-8;;500.32000000;;646.36000000;;1.97000000;;;AMUSMA
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;CANDONGA;22;139;2017-08-23;312.47000000;277.20000000;;51.65000000;0E-8;51.65000000;0E-8;51.65000000;0E-8;53.10000000;;53.10000000;0.04300000;1.43060000;DCUHEC
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;GUILM. AMORIM;23;192;2017-08-23;494.85000000;;;12.08000000;;0E-8;;10.00000000;;12.64000000;;12.64000000;0.02800000;0.65740000;PCGAMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SA CARVALHO;24;193;2017-08-23;372.04000000;255.55000000;;12.77000000;13.00000000;0E-8;;13.00000000;;13.47000000;;0.86000000;0.00800000;0.66480000;DCSCAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;DOCE;SUDESTE;SANTONIO CM;25;193;2017-08-23;358.42000000;;;34.00000000;;3.00000000;;33.00000000;30.00000000;;;;;;DCSACM
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SALTO GRANDE CM;26;134;2017-08-23;352.98000000;;;21.68000000;23.00000000;1.00000000;;24.00000000;;22.22000000;;22.22000000;0.17600000;0.36480000;SASGCM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;DOCE;SUDESTE;PORTO ESTRELA;27;135;2017-08-23;256.07000000;204.17000000;81.88000000;25.74000000;0E-8;10.00000000;0E-8;10.00000000;0E-8;23.05000000;;0.73000000;0.12100000;0.39480000;DCPORT
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;BAGUARI;28;141;2017-08-23;184.74000000;164.81000000;;80.61000000;0E-8;76.90000000;;77.62000000;;108.20000000;;17.66000000;0.17300000;6.66030000;DCUBAG
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;AIMORES;29;143;2017-08-23;89.92000000;59.30000000;;103.00000000;0E-8;103.00000000;0E-8;103.00000000;;136.97000000;;27.80000000;0.39800000;9.99840000;DCAIMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;MASCARENHAS;30;144;2017-08-23;59.84000000;37.08000000;;127.00000000;127.00000000;0E-8;;127.00000000;;151.15000000;;14.05000000;0.09700000;12.97970000;DCMASC
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CAMARGOS;31;1;2017-08-23;910.31000000;885.73000000;73.49000000;38.59000000;46.00000000;0E-8;;46.00000000;;37.15000000;;37.15000000;0.53200000;0.39100000;GRCAMA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;ITUTINGA;32;2;2017-08-23;885.65000000;856.32000000;;56.00000000;55.00000000;0E-8;;56.00000000;;37.15000000;;0E-8;;;GRITUT
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;FUNIL-MG;33;4;2017-08-23;807.99000000;766.42000000;;113.66000000;85.00000000;0E-8;;86.00000000;;73.11000000;;36.32000000;0.42900000;2.49350000;GRFUNI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;FURNAS;34;6;2017-08-23;757.47000000;670.16000000;30.02000000;263.61000000;465.00000000;0E-8;0E-8;465.00000000;0E-8;186.30000000;;114.45000000;13.94700000;11.97650000;GRFURN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;M. MORAES;35;7;2017-08-23;661.12000000;621.81000000;54.65000000;359.28000000;612.00000000;0E-8;0E-8;612.00000000;0E-8;214.79000000;;22.63000000;3.18800000;13.12350000;GRMMOR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;L. C. BARRETO;36;8;2017-08-23;621.67000000;557.56000000;;594.46000000;683.00000000;0E-8;0E-8;683.00000000;0E-8;218.68000000;;5.22000000;0.74200000;13.41940000;GRLCBA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;JAGUARA;37;9;2017-08-23;556.46000000;512.73000000;;639.58000000;775.00000000;0E-8;;775.00000000;;220.19000000;;2.16000000;0.56800000;13.67740000;GRJAGU
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;IGARAPAVA;38;10;2017-08-23;512.06000000;494.85000000;;767.72000000;770.00000000;0E-8;2.00000000;772.00000000;;225.09000000;;6.18000000;0.94100000;14.03840000;GRIGAR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;VOLTA GRANDE;39;11;2017-08-23;494.50000000;465.58000000;;805.59000000;713.00000000;0E-8;;713.00000000;;237.12000000;;13.81000000;3.96600000;16.77680000;GRVGRA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;P. COLOMBIA;40;12;2017-08-23;465.99000000;443.82000000;;743.36000000;951.00000000;0E-8;0E-8;951.00000000;0E-8;271.71000000;;36.85000000;2.99300000;28.81940000;GRPCOL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CACONDE;41;14;2017-08-23;846.15000000;753.00000000;53.75000000;22.13000000;55.00000000;0E-8;;55.00000000;0E-8;24.33000000;;24.33000000;0.46100000;1.39840000;PDCACO
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;E. DA CUNHA;42;15;2017-08-23;664.42000000;576.43000000;;68.23000000;68.00000000;0E-8;;68.00000000;0E-8;40.86000000;;15.36000000;0.01700000;3.72770000;PDECUN
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;LIMOEIRO;43;16;2017-08-23;572.34000000;546.63000000;;68.42000000;69.00000000;0E-8;;69.00000000;0E-8;41.84000000;;0.61000000;;;PDLIMO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;MARIMBONDO;44;17;2017-08-23;437.32000000;381.82000000;39.48000000;1071.25000000;915.00000000;0E-8;0E-8;915.00000000;0E-8;544.30000000;;233.56000000;6.02300000;96.86230000;GRMARI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;A. VERMELHA;45;18;2017-08-23;379.48000000;326.85000000;55.70000000;1150.77000000;1662.00000000;0E-8;0E-8;1662.00000000;0E-8;713.06000000;;189.96000000;12.48900000;108.07190000;GRAGVL
SE;Sudeste/Centro-Oeste;Fio dagua;ITABAPOANA;SUDESTE;ROSAL;65;217;2017-08-23;555.19000000;360.02000000;;9.46000000;0E-8;7.00000000;2.00000000;9.00000000;;9.68000000;;9.68000000;0.01100000;0.20480000;ITRSL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;JEQUITINHONHA;SUDESTE;IRAPE;66;148;2017-08-23;478.41000000;330.20000000;13.53000000;3.75000000;35.00000000;0E-8;;35.00000000;;7.74000000;;7.74000000;3.15200000;0.48740000;JEIRAP
SE;Sudeste/Centro-Oeste;Fio dagua;MUCURI;SUDESTE;STA.CLARA-MG;76;283;2017-08-23;85.53000000;32.77000000;;9.79000000;15.00000000;0E-8;0E-8;15.00000000;0E-8;11.08000000;;11.08000000;0.03400000;1.25770000;MUSCLA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;PARAIBUNA;79;121;2017-08-23;707.08000000;626.40000000;57.67000000;35.19000000;120.00000000;0E-8;0E-8;120.00000000;;42.20000000;;42.20000000;3.41900000;0.18480000;PBPARA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SANTA BRANCA;80;122;2017-08-23;611.71000000;577.15000000;29.40000000;137.00000000;;0E-8;;137.00000000;;48.89000000;;5.86000000;0.29800000;0.22230000;PBSTAB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;JAGUARI;81;120;2017-08-23;616.18000000;556.10000000;57.27000000;14.09000000;9.00000000;0E-8;0E-8;9.00000000;255.00000000;17.03000000;;17.03000000;1.12100000;0.11740000;PBJAGU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;FUNIL;82;123;2017-08-23;452.29000000;394.40000000;26.85000000;187.66000000;160.00000000;0E-8;0E-8;160.00000000;0E-8;137.46000000;;60.71000000;0.62000000;9.67970000;PBFUNI
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;SANTA CECILIA;83;125;2017-08-23;352.27000000;349.05000000;;172.55000000;;72.00000000;;72.00000000;109.00000000;157.87000000;;20.29000000;0.01400000;10.49160000;PBSTAC
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PICADA;84;126;2017-08-23;658.86000000;525.90000000;;15.73000000;16.00000000;0E-8;1.00000000;17.00000000;;15.85000000;;15.85000000;0.01500000;0.10480000;PBPCDA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SOBRAGI;85;127;2017-08-23;436.99000000;355.27000000;;28.00000000;26.00000000;0E-8;2.00000000;28.00000000;;27.91000000;;12.12000000;0.00200000;0.82970000;PUSOBR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;ANTA;86;128;2017-08-23;251.36000000;232.00000000;86.00000000;167.20000000;0E-8;92.00000000;0E-8;92.00000000;74.00000000;271.12000000;155.14000000;68.85000000;;13.42420000;PBANTA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SIMPLICIO;87;129;2017-08-23;250.91000000;138.18000000;;74.46000000;76.00000000;0E-8;0E-8;76.00000000;0E-8;0.21000000;74.00000000;0E-8;;;PBUSSI
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;ILHA POMBOS;88;130;2017-08-23;139.75000000;105.53000000;;190.86000000;;0E-8;;200.00000000;;298.42000000;182.44000000;31.49000000;0.04000000;14.61870000;PBILHP
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SANTANA;89;181;2017-08-23;363.15000000;;75.24000000;-11.00000000;;0E-8;;0E-8;;17.11000000;104.31000000;5.44000000;;;RPSANT
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;VIGARIO;90;182;2017-08-23;398.52000000;362.95000000;;119.00000000;;0E-8;;113.00000000;;0E-8;104.31000000;;;0E-8;PBVIG
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;NILO PEÇANHA;91;131;2017-08-23;;;;105.00000000;;;;105.00000000;;4.74000000;104.31000000;;;0.03000000;RLNPEC
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;TOCOS;92;180;2017-08-23;442.55000000;;15.59000000;7.23000000;;0E-8;-7.00000000;7.35000000;7.45000000;11.67000000;;11.67000000;;0.03740000;RPTOCO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;LAJES;93;124;2017-08-23;413.60000000;;90.63000000;19.17000000;;0E-8;;9.22000000;7.00000000;4.74000000;16.42000000;4.74000000;0.43800000;0.03000000;RLLAJE
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;FONTES;94;132;2017-08-23;;;;19.17000000;;;;21.00000000;;4.74000000;16.42000000;;;0.03000000;RLFONT
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PEREIRA PASSOS;95;133;2017-08-23;86.34000000;47.78000000;;19.17000000;;;;122.00000000;;4.74000000;120.73000000;;0E-8;0.03000000;RLPPAS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;BARRA BRAUNA;96;185;2017-08-23;;;;;;;;;;18.67000008;;;;;PBBBRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;BATALHA;106;20;2017-08-23;795.17000000;754.74000000;56.82000000;18.02000000;32.00000000;0E-8;0E-8;32.00000000;0E-8;12.60000000;;12.60000000;4.37200000;4.85970000;PNUSBL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;S.DO FACÃO;107;21;2017-08-23;740.47000000;674.24000000;25.23000000;31.26000000;35.00000000;0E-8;11.00000000;46.00000000;0E-8;20.52000000;;7.89000000;2.83900000;6.94550000;PNUHSF
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;EMBORCAÇÃO;108;24;2017-08-23;634.54000000;520.13000000;29.57000000;61.00000000;150.00000000;0E-8;;150.00000000;;56.71000000;;36.18000000;4.71600000;20.92130000;PREMBO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;NOVA PONTE;109;25;2017-08-23;791.07000000;695.60000000;25.97000000;44.90000000;153.00000000;0E-8;;153.00000000;;62.11000000;;62.11000000;5.42700000;3.56030000;PRNPON
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;MIRANDA;110;26;2017-08-23;694.88000000;623.87000000;61.66000000;164.34000000;153.00000000;0E-8;;153.00000000;;64.44000000;;2.22000000;0.92600000;6.07420000;ARMIRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;C.BRANCO-1;111;27;2017-08-23;623.70000000;564.27000000;56.61000000;163.73000000;144.00000000;0E-8;8.00000000;151.00000000;;64.86000000;;0.28000000;0.52900000;6.68160000;PNCPB1
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C.BRANCO-2;112;28;2017-08-23;564.95000000;517.55000000;;154.29000000;155.00000000;0E-8;;139.00000000;;65.89000000;;0.67000000;1.02000000;8.09000000;PNCPB2
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-4;113;29;2017-08-23;841.32200000;771.54000000;75.49000000;13.21000000;77.00000000;0E-8;;77.00000000;;21.83000000;;21.83000000;5.17100000;3.80580000;PNUCB4
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-3;114;203;2017-08-23;769.50000000;729.78000000;34.71000000;82.71000000;90.00000000;0E-8;0E-8;90.00000000;0E-8;25.50000000;;3.53000000;1.73400000;4.40320000;PNUCB3
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA;115;30;2017-08-23;581.77000000;515.62000000;36.07000000;110.26000000;137.00000000;0E-8;0E-8;137.00000000;0E-8;57.65000000;;31.81000000;0.79100000;11.59350000;COCORU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ITUMBIARA;116;31;2017-08-23;506.53000000;433.27000000;33.88000000;417.05000000;363.00000000;0E-8;0E-8;363.00000000;0E-8;234.92000000;;52.37000000;9.81800000;54.25290000;PRITUM
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C. DOURADA;117;32;2017-08-23;430.53000000;395.71000000;;550.90000000;284.00000000;0E-8;;284.00000000;;253.67000000;;17.16000000;1.67500000;57.32810000;PRCDOU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;SÃO SIMÃO;118;33;2017-08-23;394.81000000;326.30000000;36.45000000;774.07000000;1250.00000000;0E-8;;1250.00000000;;502.41000000;;246.10000000;12.72700000;100.64030000;PRSSIM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CACU;119;311;2017-08-23;475.22000000;448.30000000;10.52000000;88.53000000;85.00000000;0E-8;0E-8;85.00000000;0E-8;85.22000000;;85.22000000;0.41000000;0.71610000;PNCACU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;B.COQUEIROS;120;312;2017-08-23;446.75000000;410.03000000;;86.81000000;73.00000000;0E-8;0E-8;73.00000000;0E-8;89.00000000;;3.50000000;0.62700000;0.73610000;PNUHBC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;FOZ DO RIO CLARO;121;315;2017-08-23;353.87000000;326.29000000;;101.64000000;97.00000000;0E-8;0E-8;97.00000000;0E-8;94.28000000;;6.12000000;0.35100000;0.79610000;PNUFRC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;SALTO;122;262;2017-08-23;446.37000000;394.35000000;;120.54000000;100.00000000;0E-8;0E-8;100.00000000;0E-8;117.30000000;;117.30000000;2.13300000;0.53550000;PNST
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;S.R.VERDINHO;123;241;2017-08-23;370.45000000;326.61000000;;104.93000000;110.00000000;0E-8;0E-8;110.00000000;0E-8;124.88000000;;10.42000000;0.91600000;0.57550000;PNSV
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ESPORA;124;290;2017-08-23;581.05000000;531.05000000;55.24000000;59.00000000;78.00000000;0E-8;0E-8;78.00000000;0E-8;59.94000000;;59.94000000;0.72300000;0.12710000;PNUHES
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;JURUMIRIM;128;47;2017-08-23;566.26000000;532.49000000;76.21000000;222.27000000;319.00000000;0E-8;0E-8;319.00000000;0E-8;279.94000000;;279.94000000;6.16100000;8.24550000;PPJURU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;PIRAJU;129;48;2017-08-23;531.50000000;506.24000000;;303.00000000;242.00000000;0E-8;1.00000000;303.00000000;0E-8;280.77000000;;11.18000000;0.19000000;8.50520000;PPPJU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;CHAVANTES;131;49;2017-08-23;472.12000000;399.57000000;75.99000000;598.00000000;598.00000000;0E-8;0E-8;598.00000000;0E-8;492.85000000;;231.90000000;6.02900000;11.64160000;PPCHAV
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;OURINHOS;132;249;2017-08-23;398.15000000;387.20000000;;504.52000000;182.00000000;320.00000000;3.00000000;504.00000000;0E-8;502.17000000;;9.01000000;0.07100000;11.68160000;PPORI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;SALTO GRANDE CS;133;50;2017-08-23;384.18000000;367.15000000;;788.86000000;495.00000000;289.00000000;0E-8;784.00000000;0E-8;726.37000000;;226.16000000;0.20200000;15.16190000;PPSGCS
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;CANOAS II;134;51;2017-08-23;365.89000000;351.94000000;;774.66000000;558.00000000;214.00000000;0E-8;772.00000000;0E-8;742.14000000;;17.73000000;0.38100000;15.43740000;PPCNO2
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;CANOAS I;135;52;2017-08-23;350.68000000;334.83000000;;874.84000000;553.00000000;313.00000000;0E-8;865.00000000;0E-8;776.29000000;;37.79000000;0.46100000;15.78290000;PPCNO1
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;CAPIVARA;137;61;2017-08-23;331.41000000;284.73000000;75.36000000;1763.89000000;1053.00000000;175.00000000;0E-8;1228.00000000;0E-8;1746.81000000;;644.30000000;8.88500000;24.38900000;PPCAPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;TAQUARUÇU;138;62;2017-08-23;283.37000000;259.22000000;;1332.48000000;1465.00000000;0E-8;0E-8;1465.00000000;0E-8;1799.63000000;;87.74000000;1.22200000;25.18970000;PPTAQU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;ROSANA;139;63;2017-08-23;257.71000000;237.41000000;;1752.72000000;1728.00000000;0E-8;0E-8;1728.00000000;0E-8;1911.84000000;;205.71000000;3.38800000;27.75810000;PPROSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANA;PARANA;I. SOLTEIRA;142;34;2017-08-23;326.24000000;280.64000000;62.86000000;3153.13000000;3277.00000000;0E-8;0E-8;3277.00000000;-255.00000000;1753.48000000;;276.63000000;27.39600000;214.89870000;PNISOL
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;JUPIA;143;45;2017-08-23;279.75000000;258.21000000;;4176.23000000;4081.00000000;12.00000000;8.00000000;4101.00000000;;2981.24000000;2921.63000000;531.85000000;7.70000000;299.40940000;PNJUPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;SAO DOMINGOS;144;153;2017-08-23;0E-8;;;218.00000000;;218.00000000;;0E-8;;218.00000000;;218.00000000;;;PNUHSD
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;PORTO PRIMAVERA;145;46;2017-08-23;257.34000000;237.45000000;;5398.54000000;6358.00000000;0E-8;4.00000000;6362.00000000;;3862.94000000;3803.32000000;1015.71002197;29.61100000;318.93160000;PNPPRI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;ITAIPU;ITAIPU;146;66;2017-08-23;219.19000000;;;10736.93000000;10286.00000000;0E-8;;10286.00000000;;8342.97000000;8649.30000000;3278.28002930;13.03300000;360.90390000;PNITAI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAGUAI;SUDESTE;MANSO;155;278;2017-08-23;284.96000000;224.50000000;75.45000000;75.71000000;119.00000000;0E-8;0E-8;119.00000000;0E-8;55.68000000;;55.68000000;13.39400000;0.26710000;PYUSMS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;PONTE DE PEDRA;156;281;2017-08-23;395.76000000;151.28000000;;92.59000000;64.00000000;12.00000000;;75.00000000;;91.69000000;;91.69000000;0.49000000;1.09580000;PYPP
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA I;157;304;2017-08-23;411.97000000;320.36000000;;91.19000000;79.00000000;2.00000000;11.00000000;92.00000000;0E-8;91.71000000;;91.71000000;0.06400000;0.45770000;PYUIQ
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA II;158;305;2017-08-23;320.36000000;177.34000000;;91.19000000;79.00000000;0E-8;0E-8;79.00000000;0E-8;91.71000000;;0E-8;0.00300000;;PYUIQ2
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;JAURU;159;195;2017-08-23;354.94000000;249.10000000;;75.20000000;72.00000000;0E-8;1.00000000;73.00000000;0E-8;73.49000000;;73.49000000;0.04300000;0.08740000;PYUJAU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;RETIRO BAIXO;172;155;2017-08-23;613.08000000;576.72000000;0E-8;5.63000000;0E-8;12.00000000;0E-8;12.00000000;0E-8;10.21000000;;10.21000000;0.20300000;2.22480000;SFUHRB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;TRÊS MARIAS;173;156;2017-08-23;556.10000000;515.53000000;19.51000000;17.81000000;278.00000000;0E-8;;278.00000000;;35.08000000;;24.76000000;9.25200000;7.90320000;SFTMAR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;QUEIMADO;174;162;2017-08-23;823.25000000;637.93000000;54.67000000;4.08000000;16.00000000;0E-8;0E-8;16.00000000;;7.27000000;;7.27000000;0.98800000;2.18840000;SFQMDO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;PONTE NOVA;182;105;2017-08-23;763.78000000;;49.18000000;15.00000000;;0E-8;;8.00000000;;11.74000000;;11.74000000;0.00600000;3.84710000;TIPONO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;BILLINGS;183;118;2017-08-23;745.45000000;;89.03000000;15.00000000;;0E-8;;15.00000000;;29.92000000;59.61000000;29.92000000;0.76700000;7.84740000;CBBILL
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;GUARAPIRANGA;184;117;2017-08-23;734.72000000;;73.88000000;16.37000000;;0E-8;;15.00000000;;26.87000000;;26.87000000;0.24300000;10.27740000;GPGUAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;EDGARD SOUZA;185;107;2017-08-23;711.39000000;;40.69000000;78.00000000;;76.00000000;;76.00000000;;21.46000000;;78.01500000;0.01500000;;TIEDSO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;B. BONITA;186;37;2017-08-23;449.72000000;427.60000000;79.58000000;498.94000000;368.00000000;0E-8;;370.00000000;0E-8;584.90000000;498.87000000;355.59000000;4.50200000;51.42520000;TIBONI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;BARIRI;187;38;2017-08-23;427.15000000;404.66000000;;456.98000000;460.00000000;0E-8;;464.00000000;0E-8;648.92000000;561.97000000;55.37000000;1.11000000;60.54610000;TIBARI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;IBITINGA;188;39;2017-08-23;403.77000000;382.80000000;;516.93000000;488.00000000;0E-8;;491.00000000;0E-8;721.40000000;633.53000000;106.53000000;2.17400000;67.52580000;TIIBIT
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;PROMISSÃO;189;40;2017-08-23;382.86000000;357.95000000;72.10000000;626.86000000;684.00000000;0E-8;;686.00000000;0E-8;758.43000000;689.81000000;137.31000000;10.73500000;72.02810000;TIPROM
